"","letter","store.choice","specification","ones"
"931","D","N","FALSE","1"
"932","D","D","TRUE","1"
"933","D","D","TRUE","1"
"934","D","D","TRUE","1"
"935","D","D","TRUE","1"
"936","D","D","TRUE","1"
"937","D","D","TRUE","1"
"938","D","U","FALSE","1"
"939","D","B","FALSE","1"
"940","D","H","FALSE","1"
"941","D","D","TRUE","1"
"942","D","S","FALSE","1"
"943","D","D","TRUE","1"
"944","D","D","TRUE","1"
"945","D","D","TRUE","1"
"946","D","O","FALSE","1"
"947","D","U","FALSE","1"
"948","D","D","TRUE","1"
"949","D","U","FALSE","1"
"950","D","D","TRUE","1"
"951","D","D","TRUE","1"
"952","D","D","TRUE","1"
"953","D","D","TRUE","1"
"954","D","D","TRUE","1"
"955","D","D","TRUE","1"
"956","D","H","FALSE","1"
"957","D","U","FALSE","1"
"958","D","D","TRUE","1"
"959","D","N","FALSE","1"
"960","D","P","FALSE","1"
"961","D","D","TRUE","1"
"962","D","D","TRUE","1"
"963","D","B","FALSE","1"
"964","D","D","TRUE","1"
"965","D","D","TRUE","1"
"966","D","B","FALSE","1"
"967","D","D","TRUE","1"
"968","D","O","FALSE","1"
"969","D","D","TRUE","1"
"970","D","D","TRUE","1"
"971","D","D","TRUE","1"
"972","D","D","TRUE","1"
"973","D","D","TRUE","1"
"974","D","D","TRUE","1"
"975","D","D","TRUE","1"
"976","D","B","FALSE","1"
"977","D","D","TRUE","1"
"978","D","M","FALSE","1"
"979","D","P","FALSE","1"
"980","D","D","TRUE","1"
"981","D","D","TRUE","1"
"982","D","D","TRUE","1"
"983","D","D","TRUE","1"
"984","D","D","TRUE","1"
"985","D","D","TRUE","1"
"986","D","D","TRUE","1"
"987","D","D","TRUE","1"
"988","D","D","TRUE","1"
"989","D","D","TRUE","1"
"990","D","D","TRUE","1"
"991","D","P","FALSE","1"
"992","D","D","TRUE","1"
"993","D","D","TRUE","1"
"994","D","D","TRUE","1"
"995","D","D","TRUE","1"
"996","D","D","TRUE","1"
"997","D","D","TRUE","1"
"998","D","P","FALSE","1"
"999","D","D","TRUE","1"
"1000","D","D","TRUE","1"
"1001","D","D","TRUE","1"
"1002","D","P","FALSE","1"
"1003","D","F","FALSE","1"
"1004","D","P","FALSE","1"
"1005","D","D","TRUE","1"
"1006","D","D","TRUE","1"
"1007","D","D","TRUE","1"
"1008","D","D","TRUE","1"
"1009","D","D","TRUE","1"
"1010","D","D","TRUE","1"
"1011","D","D","TRUE","1"
"1012","D","D","TRUE","1"
"1013","D","D","TRUE","1"
"1014","D","U","FALSE","1"
"1015","D","D","TRUE","1"
"1016","D","D","TRUE","1"
"1017","D","D","TRUE","1"
"1018","D","J","FALSE","1"
"1019","D","D","TRUE","1"
"1020","D","D","TRUE","1"
"1021","D","O","FALSE","1"
"1022","D","D","TRUE","1"
"1023","D","N","FALSE","1"
"1024","D","D","TRUE","1"
"1025","D","B","FALSE","1"
"1026","D","S","FALSE","1"
"1027","E","E","TRUE","1"
"1028","E","E","TRUE","1"
"1029","E","E","TRUE","1"
"1030","E","G","FALSE","1"
"1031","E","Z","FALSE","1"
"1032","E","E","TRUE","1"
"1033","E","E","TRUE","1"
"1034","E","C","FALSE","1"
"1035","E","E","TRUE","1"
"1036","E","G","FALSE","1"
"1037","E","E","TRUE","1"
"1038","E","E","TRUE","1"
"1039","E","Q","FALSE","1"
"1040","E","E","TRUE","1"
"1041","E","E","TRUE","1"
"1042","E","E","TRUE","1"
"1043","E","E","TRUE","1"
"1044","E","G","FALSE","1"
"1045","E","X","FALSE","1"
"1046","E","E","TRUE","1"
"1047","E","E","TRUE","1"
"1048","E","B","FALSE","1"
"1049","E","E","TRUE","1"
"1050","E","E","TRUE","1"
"1051","E","K","FALSE","1"
"1052","E","E","TRUE","1"
"1053","E","E","TRUE","1"
"1054","E","G","FALSE","1"
"1055","E","B","FALSE","1"
"1056","E","E","TRUE","1"
"1057","E","E","TRUE","1"
"1058","E","E","TRUE","1"
"1059","E","E","TRUE","1"
"1060","E","E","TRUE","1"
"1061","E","G","FALSE","1"
"1062","E","G","FALSE","1"
"1063","E","E","TRUE","1"
"1064","E","E","TRUE","1"
"1065","E","E","TRUE","1"
"1066","E","E","TRUE","1"
"1067","E","G","FALSE","1"
"1068","E","E","TRUE","1"
"1069","E","G","FALSE","1"
"1070","E","E","TRUE","1"
"1071","E","E","TRUE","1"
"1072","E","E","TRUE","1"
"1073","E","R","FALSE","1"
"1074","E","E","TRUE","1"
"1075","E","E","TRUE","1"
"1076","E","E","TRUE","1"
"1077","E","G","FALSE","1"
"1078","E","E","TRUE","1"
"1079","E","E","TRUE","1"
"1080","E","E","TRUE","1"
"1081","E","E","TRUE","1"
"1082","E","Q","FALSE","1"
"1083","E","E","TRUE","1"
"1084","E","E","TRUE","1"
"1085","E","E","TRUE","1"
"1086","E","C","FALSE","1"
"1087","E","E","TRUE","1"
"1088","E","E","TRUE","1"
"1089","E","E","TRUE","1"
"1090","E","E","TRUE","1"
"1091","E","Z","FALSE","1"
"1092","E","E","TRUE","1"
"1093","E","X","FALSE","1"
"1094","E","E","TRUE","1"
"1095","E","S","FALSE","1"
"1096","E","G","FALSE","1"
"1097","E","E","TRUE","1"
"1098","E","S","FALSE","1"
"1099","E","E","TRUE","1"
"1100","E","E","TRUE","1"
"1101","E","E","TRUE","1"
"1102","E","E","TRUE","1"
"1103","E","R","FALSE","1"
"1104","E","E","TRUE","1"
"1105","E","R","FALSE","1"
"1106","E","E","TRUE","1"
"1107","E","E","TRUE","1"
"1108","E","E","TRUE","1"
"1109","E","E","TRUE","1"
"1110","E","E","TRUE","1"
"1111","E","S","FALSE","1"
"1112","E","E","TRUE","1"
"1113","E","E","TRUE","1"
"1114","E","E","TRUE","1"
"1115","E","E","TRUE","1"
"1116","E","K","FALSE","1"
"1117","E","S","FALSE","1"
"1118","E","E","TRUE","1"
"1119","E","E","TRUE","1"
"1120","E","E","TRUE","1"
"1121","E","E","TRUE","1"
"1122","E","E","TRUE","1"
"1123","E","E","TRUE","1"
"1124","E","E","TRUE","1"
"1125","E","E","TRUE","1"
"1126","E","E","TRUE","1"
"1127","E","E","TRUE","1"
"1128","E","E","TRUE","1"
"1129","E","B","FALSE","1"
"1130","E","E","TRUE","1"
"1131","E","E","TRUE","1"
"1132","E","E","TRUE","1"
"1133","E","E","TRUE","1"
"1134","E","E","TRUE","1"
"1135","E","E","TRUE","1"
"1136","E","E","TRUE","1"
"1137","E","E","TRUE","1"
"1138","E","E","TRUE","1"
"1139","E","E","TRUE","1"
"1140","E","S","FALSE","1"
"1141","E","E","TRUE","1"
"1142","E","E","TRUE","1"
"1143","E","E","TRUE","1"
"1144","E","E","TRUE","1"
"1145","E","E","TRUE","1"
"1146","E","E","TRUE","1"
"1147","E","B","FALSE","1"
"1148","E","E","TRUE","1"
"1149","E","E","TRUE","1"
"1150","E","G","FALSE","1"
"1151","E","E","TRUE","1"
"1152","E","E","TRUE","1"
"1153","E","G","FALSE","1"
"1154","E","E","TRUE","1"
"1155","E","E","TRUE","1"
"1156","E","Z","FALSE","1"
"1157","E","E","TRUE","1"
"1158","E","E","TRUE","1"
"1159","E","E","TRUE","1"
"1160","E","E","TRUE","1"
"1161","E","E","TRUE","1"
"1162","E","E","TRUE","1"
"1163","E","E","TRUE","1"
"1164","E","E","TRUE","1"
"1165","E","X","FALSE","1"
"1166","E","E","TRUE","1"
"1167","E","G","FALSE","1"
"1168","E","E","TRUE","1"
"1169","E","E","TRUE","1"
"1170","E","E","TRUE","1"
"1171","E","E","TRUE","1"
"1172","E","E","TRUE","1"
"1173","E","E","TRUE","1"
"1174","E","K","FALSE","1"
"1175","E","S","FALSE","1"
"1176","E","Z","FALSE","1"
"1177","E","E","TRUE","1"
"1178","E","E","TRUE","1"
"1179","E","E","TRUE","1"
"1180","E","E","TRUE","1"
"1181","E","E","TRUE","1"
"1182","E","E","TRUE","1"
"1183","E","K","FALSE","1"
"1184","E","G","FALSE","1"
"1185","E","K","FALSE","1"
"1186","E","E","TRUE","1"
"1187","E","S","FALSE","1"
"1188","E","E","TRUE","1"
"1189","E","R","FALSE","1"
"1190","E","E","TRUE","1"
"1191","E","R","FALSE","1"
"1192","E","G","FALSE","1"
"1193","E","B","FALSE","1"
"1194","E","S","FALSE","1"
"1195","E","S","FALSE","1"
"1196","E","E","TRUE","1"
"1197","E","E","TRUE","1"
"1198","E","E","TRUE","1"
"1199","E","Z","FALSE","1"
"1200","E","E","TRUE","1"
"1201","E","E","TRUE","1"
"1202","E","O","FALSE","1"
"1203","E","E","TRUE","1"
"1204","E","R","FALSE","1"
"1205","E","E","TRUE","1"
"1206","E","K","FALSE","1"
"1207","E","R","FALSE","1"
"1208","E","E","TRUE","1"
"1209","E","E","TRUE","1"
"1210","E","C","FALSE","1"
"1211","E","K","FALSE","1"
"1212","E","E","TRUE","1"
"1213","E","Z","FALSE","1"
"1214","E","E","TRUE","1"
"1215","E","E","TRUE","1"
"1216","E","E","TRUE","1"
"1217","E","E","TRUE","1"
"1218","E","X","FALSE","1"
"1219","E","E","TRUE","1"
"1220","E","E","TRUE","1"
"1221","E","E","TRUE","1"
"1222","E","E","TRUE","1"
"1223","E","B","FALSE","1"
"1224","E","E","TRUE","1"
"1225","E","T","FALSE","1"
"1226","E","E","TRUE","1"
"1227","E","E","TRUE","1"
"1228","E","E","TRUE","1"
"1229","E","E","TRUE","1"
"1230","E","E","TRUE","1"
"1231","E","E","TRUE","1"
"1232","E","E","TRUE","1"
"1233","E","E","TRUE","1"
"1234","E","E","TRUE","1"
"1235","E","E","TRUE","1"
"1236","E","E","TRUE","1"
"1237","E","G","FALSE","1"
"1238","E","E","TRUE","1"
"1239","E","E","TRUE","1"
"1240","E","X","FALSE","1"
"1241","E","E","TRUE","1"
"1242","E","E","TRUE","1"
"1243","E","G","FALSE","1"
"1244","E","E","TRUE","1"
"1245","E","E","TRUE","1"
"1246","E","E","TRUE","1"
"1247","E","E","TRUE","1"
"1248","E","E","TRUE","1"
"1249","E","E","TRUE","1"
"1250","E","E","TRUE","1"
"1251","E","E","TRUE","1"
"1252","E","E","TRUE","1"
"1253","E","G","FALSE","1"
"1254","E","E","TRUE","1"
"1255","E","E","TRUE","1"
"1256","E","E","TRUE","1"
"1257","E","E","TRUE","1"
"1258","E","G","FALSE","1"
"1259","E","Q","FALSE","1"
"1260","E","E","TRUE","1"
"1261","E","E","TRUE","1"
"1262","E","G","FALSE","1"
"1263","E","E","TRUE","1"
"1264","E","E","TRUE","1"
"1265","F","F","TRUE","1"
"1266","F","T","FALSE","1"
"1267","F","F","TRUE","1"
"1268","F","F","TRUE","1"
"1269","F","F","TRUE","1"
"1270","F","V","FALSE","1"
"1271","F","F","TRUE","1"
"1272","F","F","TRUE","1"
"1273","F","F","TRUE","1"
"1274","F","S","FALSE","1"
"1275","F","F","TRUE","1"
"1276","F","N","FALSE","1"
"1277","F","F","TRUE","1"
"1278","F","F","TRUE","1"
"1279","F","F","TRUE","1"
"1280","F","F","TRUE","1"
"1281","F","F","TRUE","1"
"1282","F","B","FALSE","1"
"1283","F","F","TRUE","1"
"1284","F","F","TRUE","1"
"1285","F","F","TRUE","1"
"1286","F","F","TRUE","1"
"1287","F","S","FALSE","1"
"1288","F","F","TRUE","1"
"1289","F","F","TRUE","1"
"1290","F","F","TRUE","1"
"1291","F","D","FALSE","1"
"1292","F","F","TRUE","1"
"1293","F","F","TRUE","1"
"1294","F","F","TRUE","1"
"1295","F","F","TRUE","1"
"1296","F","F","TRUE","1"
"1297","F","I","FALSE","1"
"1298","F","F","TRUE","1"
"1299","F","B","FALSE","1"
"1300","F","F","TRUE","1"
"1301","F","E","FALSE","1"
"1302","F","F","TRUE","1"
"1303","F","F","TRUE","1"
"1304","F","T","FALSE","1"
"1305","F","F","TRUE","1"
"1306","F","F","TRUE","1"
"1307","F","F","TRUE","1"
"1308","F","F","TRUE","1"
"1309","F","F","TRUE","1"
"1310","F","F","TRUE","1"
"1311","F","S","FALSE","1"
"1312","F","F","TRUE","1"
"1313","F","F","TRUE","1"
"1314","F","F","TRUE","1"
"1315","F","F","TRUE","1"
"1316","F","S","FALSE","1"
"1317","F","F","TRUE","1"
"1318","F","B","FALSE","1"
"1319","F","F","TRUE","1"
"1320","F","F","TRUE","1"
"1321","F","Y","FALSE","1"
"1322","F","S","FALSE","1"
"1323","F","F","TRUE","1"
"1324","F","F","TRUE","1"
"1325","F","E","FALSE","1"
"1326","F","F","TRUE","1"
"1327","F","F","TRUE","1"
"1328","F","C","FALSE","1"
"1329","F","E","FALSE","1"
"1330","F","F","TRUE","1"
"1331","F","F","TRUE","1"
"1332","F","Z","FALSE","1"
"1333","F","X","FALSE","1"
"1334","F","F","TRUE","1"
"1335","F","B","FALSE","1"
"1336","F","F","TRUE","1"
"1337","F","D","FALSE","1"
"1338","F","F","TRUE","1"
"1339","F","F","TRUE","1"
"1340","F","S","FALSE","1"
"1341","F","F","TRUE","1"
"1342","F","F","TRUE","1"
"1343","F","F","TRUE","1"
"1344","F","F","TRUE","1"
"1345","F","F","TRUE","1"
"1346","F","F","TRUE","1"
"1347","F","F","TRUE","1"
"1348","F","E","FALSE","1"
"1349","F","F","TRUE","1"
"1350","F","F","TRUE","1"
"1351","F","F","TRUE","1"
"1352","F","F","TRUE","1"
"1353","F","F","TRUE","1"
"1354","F","S","FALSE","1"
"1355","F","F","TRUE","1"
"1356","F","B","FALSE","1"
"1357","F","F","TRUE","1"
"1358","F","F","TRUE","1"
"1359","F","F","TRUE","1"
"1360","F","F","TRUE","1"
"1361","F","S","FALSE","1"
"1362","F","F","TRUE","1"
"1363","F","F","TRUE","1"
"1364","F","F","TRUE","1"
"1365","F","F","TRUE","1"
"1366","F","F","TRUE","1"
"1367","F","F","TRUE","1"
"1368","F","F","TRUE","1"
"1369","F","P","FALSE","1"
"1370","F","F","TRUE","1"
"1371","F","P","FALSE","1"
"1372","F","F","TRUE","1"
"1373","F","F","TRUE","1"
"1374","F","F","TRUE","1"
"1375","F","B","FALSE","1"
"1376","F","F","TRUE","1"
"1377","F","F","TRUE","1"
"1378","F","F","TRUE","1"
"1379","F","F","TRUE","1"
"1380","F","F","TRUE","1"
"1381","F","F","TRUE","1"
"1382","F","X","FALSE","1"
"1383","F","F","TRUE","1"
"1384","F","F","TRUE","1"
"1385","F","F","TRUE","1"
"1386","F","S","FALSE","1"
"1387","F","F","TRUE","1"
"1388","F","F","TRUE","1"
"1389","F","F","TRUE","1"
"1390","F","F","TRUE","1"
"1391","F","F","TRUE","1"
"1392","F","F","TRUE","1"
"1393","F","F","TRUE","1"
"1394","F","F","TRUE","1"
"1395","F","F","TRUE","1"
"1396","F","F","TRUE","1"
"1397","F","F","TRUE","1"
"1398","F","F","TRUE","1"
"1399","F","F","TRUE","1"
"1400","F","T","FALSE","1"
"1401","F","F","TRUE","1"
"1402","F","G","FALSE","1"
"1403","F","F","TRUE","1"
"1404","F","F","TRUE","1"
"1405","F","F","TRUE","1"
"1406","F","I","FALSE","1"
"1407","F","S","FALSE","1"
"1408","F","F","TRUE","1"
"1409","F","S","FALSE","1"
"1410","F","D","FALSE","1"
"1411","F","P","FALSE","1"
"1412","F","Z","FALSE","1"
"1413","F","P","FALSE","1"
"1414","F","F","TRUE","1"
"1415","F","F","TRUE","1"
"1416","F","F","TRUE","1"
"1417","F","F","TRUE","1"
"1418","F","S","FALSE","1"
"1419","F","F","TRUE","1"
"1420","F","F","TRUE","1"
"1421","F","F","TRUE","1"
"1422","F","F","TRUE","1"
"1423","F","F","TRUE","1"
"1424","F","B","FALSE","1"
"1425","F","F","TRUE","1"
"1426","F","F","TRUE","1"
"1427","F","F","TRUE","1"
"1428","F","F","TRUE","1"
"1429","F","F","TRUE","1"
"1430","F","F","TRUE","1"
"1431","F","F","TRUE","1"
"1432","F","F","TRUE","1"
"1433","F","F","TRUE","1"
"1434","F","F","TRUE","1"
"1435","F","D","FALSE","1"
"1436","F","S","FALSE","1"
"1437","F","F","TRUE","1"
"1438","F","D","FALSE","1"
"1439","F","F","TRUE","1"
"1440","F","T","FALSE","1"
"1441","F","I","FALSE","1"
"1442","F","F","TRUE","1"
"1443","F","F","TRUE","1"
"1444","F","P","FALSE","1"
"1445","F","F","TRUE","1"
"1446","F","P","FALSE","1"
"1447","F","F","TRUE","1"
"1448","F","F","TRUE","1"
"1449","F","S","FALSE","1"
"1450","F","F","TRUE","1"
"1451","F","F","TRUE","1"
"1452","F","F","TRUE","1"
"1453","F","P","FALSE","1"
"1454","F","I","FALSE","1"
"1455","F","V","FALSE","1"
"1456","F","F","TRUE","1"
"1457","F","F","TRUE","1"
"1458","F","F","TRUE","1"
"1459","F","F","TRUE","1"
"1460","F","F","TRUE","1"
"1461","F","F","TRUE","1"
"1462","F","F","TRUE","1"
"1463","F","F","TRUE","1"
"1464","F","F","TRUE","1"
"1465","F","Y","FALSE","1"
"1466","F","F","TRUE","1"
"1467","F","Y","FALSE","1"
"1468","F","F","TRUE","1"
"1469","F","T","FALSE","1"
"1470","F","F","TRUE","1"
"1471","F","F","TRUE","1"
"1472","F","F","TRUE","1"
"1473","F","F","TRUE","1"
"1474","F","D","FALSE","1"
"1475","F","F","TRUE","1"
"1476","F","P","FALSE","1"
"1477","F","F","TRUE","1"
"1478","F","F","TRUE","1"
"1479","F","P","FALSE","1"
"1480","F","F","TRUE","1"
"1481","F","F","TRUE","1"
"1482","F","F","TRUE","1"
"1483","F","F","TRUE","1"
"1484","F","B","FALSE","1"
"1485","F","F","TRUE","1"
"1486","F","T","FALSE","1"
"1487","F","F","TRUE","1"
"1488","F","D","FALSE","1"
"1489","F","F","TRUE","1"
"1490","F","N","FALSE","1"
"1491","F","F","TRUE","1"
"1492","F","D","FALSE","1"
"1493","F","F","TRUE","1"
"1494","F","F","TRUE","1"
"1495","F","F","TRUE","1"
"1496","F","S","FALSE","1"
"1497","F","F","TRUE","1"
"1498","F","F","TRUE","1"
"1499","F","F","TRUE","1"
"1500","F","F","TRUE","1"
"1501","F","F","TRUE","1"
"1502","F","F","TRUE","1"
"1503","F","F","TRUE","1"
"1504","F","F","TRUE","1"
"1505","F","F","TRUE","1"
"1506","F","F","TRUE","1"
"1507","F","F","TRUE","1"
"1508","F","F","TRUE","1"
"1509","F","F","TRUE","1"
"1510","F","F","TRUE","1"
"1511","F","B","FALSE","1"
"1512","F","J","FALSE","1"
"1513","F","F","TRUE","1"
"1514","F","F","TRUE","1"
"1515","F","P","FALSE","1"
"1516","F","F","TRUE","1"
"1517","F","G","FALSE","1"
"1518","F","D","FALSE","1"
"1519","G","G","TRUE","1"
"1520","G","G","TRUE","1"
"1521","G","G","TRUE","1"
"1522","G","E","FALSE","1"
"1523","G","G","TRUE","1"
"1524","G","Q","FALSE","1"
"1525","G","S","FALSE","1"
"1526","G","G","TRUE","1"
"1527","G","G","TRUE","1"
"1528","G","G","TRUE","1"
"1529","G","G","TRUE","1"
"1530","G","G","TRUE","1"
"1531","G","G","TRUE","1"
"1532","G","G","TRUE","1"
"1533","G","G","TRUE","1"
"1534","G","G","TRUE","1"
"1535","G","G","TRUE","1"
"1536","G","G","TRUE","1"
"1537","G","G","TRUE","1"
"1538","G","G","TRUE","1"
"1539","G","S","FALSE","1"
"1540","G","R","FALSE","1"
"1541","G","G","TRUE","1"
"1542","G","G","TRUE","1"
"1543","G","G","TRUE","1"
"1544","G","G","TRUE","1"
"1545","G","G","TRUE","1"
"1546","G","G","TRUE","1"
"1547","G","Q","FALSE","1"
"1548","G","G","TRUE","1"
"1549","G","G","TRUE","1"
"1550","G","Q","FALSE","1"
"1551","G","C","FALSE","1"
"1552","G","S","FALSE","1"
"1553","G","G","TRUE","1"
"1554","G","G","TRUE","1"
"1555","G","G","TRUE","1"
"1556","G","C","FALSE","1"
"1557","G","Q","FALSE","1"
"1558","G","G","TRUE","1"
"1559","G","G","TRUE","1"
"1560","G","G","TRUE","1"
"1561","G","V","FALSE","1"
"1562","G","S","FALSE","1"
"1563","G","G","TRUE","1"
"1564","G","E","FALSE","1"
"1565","G","G","TRUE","1"
"1566","G","S","FALSE","1"
"1567","G","C","FALSE","1"
"1568","G","G","TRUE","1"
"1569","G","G","TRUE","1"
"1570","G","B","FALSE","1"
"1571","G","S","FALSE","1"
"1572","G","D","FALSE","1"
"1573","G","G","TRUE","1"
"1574","G","S","FALSE","1"
"1575","G","G","TRUE","1"
"1576","G","G","TRUE","1"
"1577","G","Q","FALSE","1"
"1578","G","G","TRUE","1"
"1579","G","G","TRUE","1"
"1580","G","Q","FALSE","1"
"1581","G","C","FALSE","1"
"1582","G","G","TRUE","1"
"1583","G","G","TRUE","1"
"1584","G","G","TRUE","1"
"1585","G","X","FALSE","1"
"1586","G","G","TRUE","1"
"1587","G","G","TRUE","1"
"1588","G","G","TRUE","1"
"1589","G","G","TRUE","1"
"1590","G","G","TRUE","1"
"1591","G","G","TRUE","1"
"1592","G","G","TRUE","1"
"1593","G","E","FALSE","1"
"1594","G","Q","FALSE","1"
"1595","G","Q","FALSE","1"
"1596","G","V","FALSE","1"
"1597","G","C","FALSE","1"
"1598","G","G","TRUE","1"
"1599","G","G","TRUE","1"
"1600","G","G","TRUE","1"
"1601","G","G","TRUE","1"
"1602","G","G","TRUE","1"
"1603","G","G","TRUE","1"
"1604","G","C","FALSE","1"
"1605","G","G","TRUE","1"
"1606","G","G","TRUE","1"
"1607","G","C","FALSE","1"
"1608","G","G","TRUE","1"
"1609","G","G","TRUE","1"
"1610","G","G","TRUE","1"
"1611","G","G","TRUE","1"
"1612","G","G","TRUE","1"
"1613","G","G","TRUE","1"
"1614","G","G","TRUE","1"
"1615","G","R","FALSE","1"
"1616","G","G","TRUE","1"
"1617","G","Q","FALSE","1"
"1618","G","G","TRUE","1"
"1619","G","E","FALSE","1"
"1620","G","G","TRUE","1"
"1621","G","G","TRUE","1"
"1622","G","G","TRUE","1"
"1623","G","C","FALSE","1"
"1624","G","S","FALSE","1"
"1625","G","G","TRUE","1"
"1626","G","G","TRUE","1"
"1627","G","G","TRUE","1"
"1628","G","G","TRUE","1"
"1629","G","Q","FALSE","1"
"1630","G","G","TRUE","1"
"1631","G","G","TRUE","1"
"1632","G","G","TRUE","1"
"1633","G","B","FALSE","1"
"1634","G","C","FALSE","1"
"1635","G","G","TRUE","1"
"1636","G","S","FALSE","1"
"1637","G","S","FALSE","1"
"1638","G","L","FALSE","1"
"1639","G","G","TRUE","1"
"1640","G","G","TRUE","1"
"1641","G","G","TRUE","1"
"1642","G","V","FALSE","1"
"1643","G","G","TRUE","1"
"1644","G","D","FALSE","1"
"1645","G","Q","FALSE","1"
"1646","G","S","FALSE","1"
"1647","G","G","TRUE","1"
"1648","G","G","TRUE","1"
"1649","G","G","TRUE","1"
"1650","G","G","TRUE","1"
"1651","G","G","TRUE","1"
"1652","G","Q","FALSE","1"
"1653","G","G","TRUE","1"
"1654","G","G","TRUE","1"
"1655","G","G","TRUE","1"
"1656","G","G","TRUE","1"
"1657","G","G","TRUE","1"
"1658","G","G","TRUE","1"
"1659","G","G","TRUE","1"
"1660","G","G","TRUE","1"
"1661","G","S","FALSE","1"
"1662","G","V","FALSE","1"
"1663","G","G","TRUE","1"
"1664","G","O","FALSE","1"
"1665","G","G","TRUE","1"
"1666","G","G","TRUE","1"
"1667","G","K","FALSE","1"
"1668","G","V","FALSE","1"
"1669","G","C","FALSE","1"
"1670","G","G","TRUE","1"
"1671","G","G","TRUE","1"
"1672","G","G","TRUE","1"
"1673","G","C","FALSE","1"
"1674","G","G","TRUE","1"
"1675","G","C","FALSE","1"
"1676","G","G","TRUE","1"
"1677","G","G","TRUE","1"
"1678","G","Q","FALSE","1"
"1679","G","G","TRUE","1"
"1680","G","C","FALSE","1"
"1681","G","G","TRUE","1"
"1682","G","G","TRUE","1"
"1683","G","G","TRUE","1"
"1684","G","C","FALSE","1"
"1685","G","R","FALSE","1"
"1686","G","G","TRUE","1"
"1687","G","G","TRUE","1"
"1688","G","G","TRUE","1"
"1689","G","G","TRUE","1"
"1690","G","G","TRUE","1"
"1691","G","Q","FALSE","1"
"1692","G","G","TRUE","1"
"1693","G","G","TRUE","1"
"1694","G","G","TRUE","1"
"1695","G","G","TRUE","1"
"1696","G","G","TRUE","1"
"1697","G","G","TRUE","1"
"1698","G","C","FALSE","1"
"1699","G","G","TRUE","1"
"1700","G","G","TRUE","1"
"1701","G","G","TRUE","1"
"1702","G","G","TRUE","1"
"1703","G","V","FALSE","1"
"1704","G","K","FALSE","1"
"1705","G","G","TRUE","1"
"1706","G","G","TRUE","1"
"1707","G","C","FALSE","1"
"1708","G","G","TRUE","1"
"1709","G","C","FALSE","1"
"1710","G","G","TRUE","1"
"1711","G","G","TRUE","1"
"1712","G","G","TRUE","1"
"1713","G","G","TRUE","1"
"1714","G","Q","FALSE","1"
"1715","G","G","TRUE","1"
"1716","G","G","TRUE","1"
"1717","G","C","FALSE","1"
"1718","G","G","TRUE","1"
"1719","G","G","TRUE","1"
"1720","G","G","TRUE","1"
"1721","G","G","TRUE","1"
"1722","G","G","TRUE","1"
"1723","G","G","TRUE","1"
"1724","G","G","TRUE","1"
"1725","G","G","TRUE","1"
"1726","G","G","TRUE","1"
"1727","G","G","TRUE","1"
"1728","G","C","FALSE","1"
"1729","G","G","TRUE","1"
"1730","G","X","FALSE","1"
"1731","G","G","TRUE","1"
"1732","G","G","TRUE","1"
"1733","G","Q","FALSE","1"
"1734","G","W","FALSE","1"
"1735","G","G","TRUE","1"
"1736","G","G","TRUE","1"
"1737","G","S","FALSE","1"
"1738","G","C","FALSE","1"
"1739","G","Q","FALSE","1"
"1740","G","C","FALSE","1"
"1741","G","B","FALSE","1"
"1742","G","V","FALSE","1"
"1743","G","G","TRUE","1"
"1744","G","Q","FALSE","1"
"1745","G","G","TRUE","1"
"1746","G","Q","FALSE","1"
"1747","G","A","FALSE","1"
"1748","G","G","TRUE","1"
"1749","G","E","FALSE","1"
"1750","G","G","TRUE","1"
"1751","G","G","TRUE","1"
"1752","G","E","FALSE","1"
"1753","G","Q","FALSE","1"
"1754","G","G","TRUE","1"
"1755","G","K","FALSE","1"
"1756","G","G","TRUE","1"
"1757","G","G","TRUE","1"
"1758","G","G","TRUE","1"
"1759","G","G","TRUE","1"
"1760","G","Q","FALSE","1"
"1761","G","C","FALSE","1"
"1762","G","G","TRUE","1"
"1763","G","G","TRUE","1"
"1764","G","G","TRUE","1"
"1765","G","G","TRUE","1"
"1766","G","G","TRUE","1"
"1767","G","G","TRUE","1"
"1768","G","G","TRUE","1"
"1769","G","G","TRUE","1"
"1770","G","X","FALSE","1"
"1771","G","G","TRUE","1"
"1772","G","C","FALSE","1"
"1773","G","C","FALSE","1"
"1774","G","G","TRUE","1"
"1775","G","V","FALSE","1"
"1776","G","C","FALSE","1"
"1777","G","G","TRUE","1"
"1778","G","G","TRUE","1"
"1779","G","G","TRUE","1"
"1780","G","S","FALSE","1"
"1781","G","G","TRUE","1"
"1782","G","C","FALSE","1"
"1783","H","H","TRUE","1"
"1784","H","H","TRUE","1"
"1785","H","O","FALSE","1"
"1786","H","H","TRUE","1"
"1787","H","Q","FALSE","1"
"1788","H","H","TRUE","1"
"1789","H","H","TRUE","1"
"1790","H","H","TRUE","1"
"1791","H","H","TRUE","1"
"1792","H","N","FALSE","1"
"1793","H","O","FALSE","1"
"1794","H","H","TRUE","1"
"1795","H","H","TRUE","1"
"1796","H","H","TRUE","1"
"1797","H","S","FALSE","1"
"1798","H","H","TRUE","1"
"1799","H","H","TRUE","1"
"1800","H","Q","FALSE","1"
"1801","H","V","FALSE","1"
"1802","H","H","TRUE","1"
"1803","H","Y","FALSE","1"
"1804","H","H","TRUE","1"
"1805","H","O","FALSE","1"
